Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
561456.The_Titan_s_Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.34,804377,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361038385l/561456._SY75_.jpg,young-adult
26032825-the-cruel-prince,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.09,454830,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574535986l/26032825._SY75_.jpg,young-adult
7631105-the-scorch-trial,"The Scorch Trials (The Maze Runner, #2)",James Dashner,3.9,505222,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388240248l/7631105._SY75_.jpg,young-adult
18692431-everything-everything,"Everything, Everything (Hardcover)",Nicola Yoon,4.02,474437,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450515891l/18692431._SY75_.jpg,young-adult
10025305-clockwork-prince,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,4.41,501377,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477747l/10025305._SY75_.jpg,young-adult
2120932.The_Battle_of_the_Labyrint,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.39,852443,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518607478l/2120932._SX50_.jpg,young-adult
693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,The Absolutely True Diary of a Part-Time Indian (Hardcover),Sherman Alexie,4.07,247962,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327908992l/693208._SY75_.jpg,young-adult
6304335-beautiful-creature,"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,3.76,578423,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873282l/6304335._SY75_.jpg,young-adult
6339664-hush-hu,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,3.94,640536,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358261334l/6339664._SY75_.jpg,young-adult
6567017-will-grayson-will-grayson,"Will Grayson, Will Grayson (Hardcover)",John Green,3.74,367696,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368393890l/6567017._SY75_.jpg,young-adult
16096824-a-court-of-thorns-and-rose,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.18,785682,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546406962l/16096824._SY75_.jpg,young-adult
4556058-the-last-olympian,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4.5,779012,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519022209l/4556058._SX50_.jpg,young-adult
22299763-crooked-kingdom,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,4.59,373119,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456172607l/22299763._SY75_.jpg,young-adult
16101128-the-5th-wave,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,4.02,427685,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359853842l/16101128._SX50_.jpg,young-adult
18635016-the-one,"The One (The Selection, #3)",Kiera Cass,4.18,496118,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631194786l/18635016._SY75_.jpg,young-adult
17167166-crown-of-midnight,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,4.36,457042,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391580481l/17167166._SY75_.jpg,young-adult
3682.A_Great_and_Terrible_Beauty,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.78,228492,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284558475l/3682._SY75_.jpg,young-adult
38709.Hole,"Holes (Holes, #1)",Louis Sachar,3.98,1057839,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618269830l/38709._SX50_.jpg,young-adult
18460392-all-the-bright-place,All the Bright Places (Hardcover),Jennifer Niven,4.14,399450,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404331702l/18460392._SY75_.jpg,young-adult
27774758-an-ember-in-the-ashe,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,4.25,233807,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519425615l/27774758._SY75_.jpg,young-adult
452306.The_Sisterhood_of_the_Traveling_Pant,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,3.81,660306,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461611233l/452306._SY75_.jpg,young-adult
58679358-one-of-us-is-lying,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,4.03,408273,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632078539l/58679358._SY75_.jpg,young-adult
13206900-winter,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.41,234043,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057036l/13206900._SX50_.jpg,young-adult
10429045-shatter-me,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,3.92,373830,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310649047l/10429045._SY75_.jpg,young-adult
2213661.The_Graveyard_B,The Graveyard Book (Hardcover),Neil Gaiman,4.13,485351,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531295292l/2213661._SY75_.jpg,young-adult
14061957-ruin-and-rising,"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,4.04,332700,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392398530l/14061957._SX50_.jpg,young-adult
32768522-carry-on,"Carry On (Simon Snow, #1)",Rainbow Rowell,4.19,259693,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481729252l/32768522._SX50_.jpg,young-adult
18335634-clockwork-prince,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,4.54,395682,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436788488l/18335634._SY75_.jpg,young-adult
6487308-fallen,"Fallen (Fallen, #1)",Lauren Kate,3.72,543656,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440619649l/6487308._SY75_.jpg,young-adult
6482837-before-i-fall,Before I Fall (Paperback),Lauren Oliver,3.89,321741,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361044695l/6482837._SY75_.jpg,young-adult
100915.The_Lion_the_Witch_and_the_Wardrobe,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.22,2355406,1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077l/100915._SY75_.jpg,young-adult
41637836-the-subtle-knife,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,4.13,404161,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535965085l/41637836._SY75_.jpg,young-adult
375802.Ender_s_Game,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,4.3,1229771,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408303130l/375802._SY75_.jpg,young-adult
2282133.Frostbite,"Frostbite (Vampire Academy, #2)",Richelle Mead,4.24,339511,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361098960l/2282133._SY75_.jpg,young-adult
17347389-the-dream-thieve,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,4.2,178016,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477103777l/17347389._SY75_.jpg,young-adult
7864437-the-death-cure,"The Death Cure (The Maze Runner, #3)",James Dashner,3.77,381355,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303997647l/7864437._SY75_.jpg,young-adult
8755785-city-of-heavenly-fire,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,4.39,338455,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477794l/8755785._SY75_.jpg,young-adult
