Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Gla,Alice's Adventures in Wonderland / Through the Looking-Glass (Paperback),Lewis Carroll,4.06,500746,1871,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630487234l/24213._SX50_.jpg,classics
17899948-rebecca,Rebecca (ebook),Daphne du Maurier,4.23,525640,1938,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386605169l/17899948._SX50_.jpg,classics
18254.Oliver_Twist,Oliver Twist (Paperback),Charles Dickens,3.87,346884,1838,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327868529l/18254._SY75_.jpg,classics
6514.The_Bell_Jar,The Bell Jar (Paperback),Sylvia Plath,4.02,681526,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554582218l/6514._SY75_.jpg,classics
656.War_and_Peace,War and Peace (Paperback),Leo Tolstoy,4.13,289588,1869,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413215930l/656._SY75_.jpg,classics
295.Treasure_Island,Treasure Island (Hardcover),Robert Louis Stevenson,3.84,435661,1883,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485248909l/295._SX50_.jpg,classics
168668.Catch_22,Catch-22 (Paperback),Joseph Heller,3.98,767743,1961,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463157317l/168668._SY75_.jpg,classics
38447.The_Handmaid_s_Tale,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,4.12,1659818,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274l/38447._SY75_.jpg,classics
4900.Heart_of_Darkne,Heart of Darkness (Paperback),Joseph Conrad,3.44,454013,1899,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392799983l/4900._SX50_.jpg,classics
4406.East_of_Eden,East of Eden (Paperback),John Steinbeck,4.38,464777,1952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1623105385l/4406._SY75_.jpg,classics
49552.The_Stranger,The Stranger (Paperback),Albert Camus,3.99,812635,1942,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590930002l/49552._SY75_.jpg,classics
100915.The_Lion_the_Witch_and_the_Wardrobe,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.22,2355397,1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077l/100915._SY75_.jpg,classics
7190.The_Three_Musketeer,"The Three Musketeers (The D'Artagnan Romances, #1)",Alexandre Dumas,4.07,293198,1844,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630475503l/7190._SX50_.jpg,classics
3263607-the-fellowship-of-the-ring,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,4.37,2522576,1954,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486871542l/3263607._SY75_.jpg,classics
3836.Don_Quixote,Don Quixote (Paperback),Miguel de Cervantes Saavedra,3.88,233280,1615,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546112331l/3836._SX50_.jpg,classics
92303.The_Importance_of_Being_Earnest,The Importance of Being Earnest (Paperback),Oscar Wilde,4.17,326321,1895,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298438452l/92303._SY75_.jpg,classics
2175.Madame_Bovary,Madame Bovary (Paperback),Gustave Flaubert,3.69,281646,1856,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606770119l/2175._SY75_.jpg,classics
