Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
18521.A_Room_of_One_s_Own,A Room of One's Own (Paperback),Virginia Woolf,4.18,145003,1929,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883012l/18521._SY75_.jpg,nonfiction
7815.The_Year_of_Magical_Thinking,The Year of Magical Thinking (Paperback),Joan Didion,3.88,170789,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878638l/7815._SY75_.jpg,nonfiction
17910054-the-sixth-extinction,The Sixth Extinction: An Unnatural History (Hardcover),Elizabeth Kolbert,4.13,58343,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372677697l/17910054._SY75_.jpg,nonfiction
13588356-daring-greatly,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead (Hardcover)",Brené Brown,4.24,164914,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337110319l/13588356._SY75_.jpg,nonfiction
40604846-nothing-to-envy,Nothing to Envy: Ordinary Lives in North Korea (Kindle Edition),Barbara Demick,4.41,75012,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529606621l/40604846._SY75_.jpg,nonfiction
34466963-why-we-sleep,Why We Sleep: Unlocking the Power of Sleep and Dreams (Hardcover),Matthew Walker,4.35,121998,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556604137l/34466963._SY75_.jpg,nonfiction
30268522-why-not-me,Why Not Me? (Paperback),Mindy Kaling,3.89,197791,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473956249l/30268522._SY75_.jpg,nonfiction
49436.Three_Cups_of_Tea,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time (Paperback),Greg Mortenson,3.65,343125,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395407074l/49436._SY75_.jpg,nonfiction
40163119-say-nothing,Say Nothing: A True Story of Murder and Memory in Northern Ireland (Hardcover),Patrick Radden Keefe,4.39,72006,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537315266l/40163119._SY75_.jpg,nonfiction
92057.The_Autobiography_of_Malcolm_X,The Autobiography of Malcolm X (Paperback),Malcolm X,4.32,237143,1965,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434682864l/92057._SY75_.jpg,nonfiction
