Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
15827066-beyond-belief,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape (Hardcover),Jenna Miscavige Hill,3.72,39866,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354001608l/15827066._SY75_.jpg,religion
12576334-religion-for-atheist,Religion for Atheists: A Non-Believer's Guide to the Uses of Religion  (Hardcover),Alain de Botton,3.63,11190,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327225900l/12576334._SY75_.jpg,religion
35506.The_Language_of_God,The Language of God: A Scientist Presents Evidence for Belief (Hardcover),Francis S. Collins,3.78,12438,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441384423l/35506._SY75_.jpg,religion
18144590-the-alchemist,The Alchemist (Paperback),Paulo Coelho,3.89,2401370,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466865542l/18144590._SY75_.jpg,religion
13547241-unorthodox,Unorthodox: The Scandalous Rejection of My Hasidic Roots (Paperback),Deborah Feldman,3.96,51771,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336676500l/13547241._SY75_.jpg,religion
107273.Lost_Christianitie,Lost Christianities: The Battles for Scripture and the Faiths We Never Knew (Paperback),Bart D. Ehrman,4.05,5527,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477449180l/107273._SY75_.jpg,religion
7655375-god-is-not-one,God Is Not One: The Eight Rival Religions That Run the World--and Why Their Differences Matter (Hardcover),Stephen R. Prothero,3.76,3392,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347507888l/7655375._SY75_.jpg,religion
17349.The_Demon_Haunted_World,The Demon-Haunted World: Science as a Candle in the Dark (Paperback),Carl Sagan,4.26,65943,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553691804l/17349._SX50_.jpg,religion
119322.The_Golden_Compa,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,4.0,1384709,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505766203l/119322._SX50_.jpg,religion
27523.Left_Behind,"Left Behind (Left Behind, #1)",Tim LaHaye,3.83,215940,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406505054l/27523._SY75_.jpg,religion
