Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
28676.American_Psyc,American Psycho (Paperback),Bret Easton Ellis,3.82,269461,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436934349l/28676._SY75_.jpg,thriller
27824826-the-dry,"The Dry (Aaron Falk, #1)",Jane Harper,4.02,200020,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456113132l/27824826._SY75_.jpg,thriller
34810320-sadie,Sadie (Hardcover),Courtney Summers,4.08,90356,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556559178l/34810320._SY75_.jpg,thriller
2767052-the-hunger-game,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.32,7056808,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SY75_.jpg,thriller
19494.The_Spy_Who_Came_In_from_the_Cold,The Spy Who Came In from the Cold (Paperback),John le Carré,4.04,99131,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327719782l/19494._SY75_.jpg,thriller
2373.The_Bone_Collector,"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.18,175987,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437538512l/2373._SY75_.jpg,thriller
23492589-finders-keeper,"Finders Keepers (Bill Hodges Trilogy, #2)",Stephen King,4.04,125909,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469092087l/23492589._SY75_.jpg,thriller
7670.The_Andromeda_Strain,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,3.91,237883,1969,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587497243l/7670._SY75_.jpg,thriller
32682.Patriot_Game,"Patriot Games (Jack Ryan, #1)",Tom Clancy,4.14,200371,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328007145l/32682._SY75_.jpg,thriller
32263.The_Surgeon,"The Surgeon (Rizzoli & Isles, #1)",Tess Gerritsen,4.06,153626,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1277923728l/32263._SY75_.jpg,thriller
50892433-one-by-one,One by One (Hardcover),Ruth Ware,3.73,103682,2020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587655884l/50892433._SY75_.jpg,thriller
9572203-the-snowman,"The Snowman (Harry Hole, #7)",Jo Nesbø,4.01,126409,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355881478l/9572203._SY75_.jpg,thriller
43262893-the-wive,The Wives (ebook),Tarryn Fisher,3.63,134766,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555273893l/43262893._SX50_.jpg,thriller
29044.The_Secret_History,The Secret History (Paperback),Donna Tartt,4.11,403062,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451554846l/29044._SY75_.jpg,thriller
25074850-the-girl-in-the-spider-s-we,"The Girl in the Spider's Web (Millennium, #4)",David Lagercrantz,3.77,153267,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427843648l/25074850._SX50_.jpg,thriller
23212667-all-the-missing-girl,All the Missing Girls (Kindle Edition),Megan Miranda,3.77,152029,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452098621l/23212667._SY75_.jpg,thriller
220970.Tripwire,"Tripwire  (Jack Reacher, #3)",Lee Child,4.1,107268,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251144l/220970._SY75_.jpg,thriller
42779092-the-chain,The Chain (Hardcover),Adrian McKinty,3.8,63928,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601216004l/42779092._SY75_.jpg,thriller
52476830-the-pu,The Push (Hardcover),Ashley Audrain,4.12,126906,2021,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609854219l/52476830._SY75_.jpg,thriller
24192.The_Runaway_Jury,The Runaway Jury (Paperback),John Grisham,3.99,294096,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388444668l/24192._SY75_.jpg,thriller
92364.Eye_of_the_Needle,Eye of the Needle (Paperback),Ken Follett,4.18,145999,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327939511l/92364._SY75_.jpg,thriller
7669.Timeline,Timeline (Mass Market Paperback),Michael Crichton,3.86,201601,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405420745l/7669._SY75_.jpg,thriller
343.Perfume,Perfume: The Story of a Murderer (Paperback),Patrick Süskind,4.02,383975,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409112276l/343._SY75_.jpg,thriller
21449526-assuming-name,Assuming Names: A Con Artist's Masquerade (ebook),Tanya Thompson,3.77,37611,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394851829l/21449526._SX50_.jpg,thriller
8650.The_Lost_World,The Lost World (Jurassic Park #2),Michael Crichton,3.81,139436,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386864575l/8650._SX50_.jpg,thriller
17231.Darkly_Dreaming_Dexter,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,3.88,203927,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557598685l/17231._SY75_.jpg,thriller
7672.Cong,Congo (Paperback),Michael Crichton,3.62,168902,1980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388889401l/7672._SY75_.jpg,thriller
30319086-if-we-were-villain,If We Were Villains (Hardcover),M.L. Rio,4.16,52711,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480717682l/30319086._SY75_.jpg,thriller
13148.Kiss_the_Girl,"Kiss the Girls (Alex Cross, #2)",James Patterson,3.98,325409,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390010470l/13148._SY75_.jpg,thriller
26025580-the-grownup,The Grownup (Hardcover),Gillian Flynn,3.57,112994,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441679582l/26025580._SY75_.jpg,thriller
83763.Prey,Prey (Paperback),Michael Crichton,3.77,173970,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607268251l/83763._SY75_.jpg,thriller
3758.Casino_Royale,"Casino Royale (James Bond, #1)",Ian Fleming,3.75,80566,1953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497801490l/3758._SY75_.jpg,thriller
853510.Murder_on_the_Orient_Expre,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.18,460257,1934,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486131451l/853510._SY75_.jpg,thriller
220968.One_Shot,"One Shot (Jack Reacher, #9)",Lee Child,4.21,104200,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425164069l/220968._SY75_.jpg,thriller
53137893-the-wife-upstair,The Wife Upstairs (Hardcover),Rachel Hawkins,3.77,95921,2021,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609506208l/53137893._SY75_.jpg,thriller
10073506-tinker-tailor-soldier-spy,"Tinker, Tailor, Soldier, Spy (George Smiley, #5; Karla Trilogy #1)",John le Carré,4.03,90920,1974,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349070201l/10073506._SX50_.jpg,thriller
33516773-big-little-lie,Big Little Lies (Paperback),Liane Moriarty,4.28,846578,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559835163l/33516773._SY75_.jpg,thriller
