Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
32758901-all-systems-red,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,4.16,119393,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631585309l/32758901._SY75_.jpg,science-fiction
8694.Life_the_Universe_and_Everything,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,4.18,211314,1982,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577589l/8694._SX50_.jpg,science-fiction
17214.Starship_Trooper,Starship Troopers (Mass Market Paperback),Robert A. Heinlein,4.0,210035,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614054412l/17214._SY75_.jpg,science-fiction
29580.Second_Foundation,Second Foundation (Foundation #3),Isaac Asimov,4.25,162245,1953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900922l/29580._SX50_.jpg,science-fiction
6186357-the-maze-runner,"The Maze Runner (The Maze Runner, #1)",James Dashner,4.03,1222043,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375596592l/6186357._SY75_.jpg,science-fiction
21611.The_Forever_War,"The Forever War (The Forever War, #1)",Joe Haldeman,4.13,153671,1974,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386852511l/21611._SY75_.jpg,science-fiction
22733729-the-long-way-to-a-small-angry-planet,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,4.15,97599,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405532474l/22733729._SY75_.jpg,science-fiction
17934530-annihilation,Annihilation (Paperback),Jeff VanderMeer,3.73,176743,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403941587l/17934530._SX50_.jpg,science-fiction
414999.Childhood_s_End,Childhood's End (Mass Market Paperback),Arthur C. Clarke,4.1,144122,1953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320552628l/414999._SY75_.jpg,science-fiction
34928122-artemi,Artemis (Hardcover),Andy Weir,3.67,206222,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494273579l/34928122._SY75_.jpg,science-fiction
